student_id,archetype,mood_score,sleep_hours,study_hours,attendance_pct,internal_marks_avg,days_to_next_exam,assignment_deadlines,placement_anxiety,gate_cat_prep,family_stress,social_isolation,physical_activity_hrs,social_media_hours,burnout_score,burnout_risk_level
STU-4421,overworked,5.7,5.0,7.8,64.4,77.5,49,6,1,0,1,0,0.3,3.0,57.52,High
STU-4422,struggling,6.0,3.4,5.7,64.1,56.8,60,5,1,0,0,0,0.0,5.9,65.49,High
STU-4423,high_achiever,7.5,5.0,5.7,85.4,87.7,14,6,1,1,0,0,0.8,1.2,46.39,Moderate
STU-4424,at_risk,4.0,3.5,2.3,38.7,37.6,82,7,0,0,0,0,0.0,6.9,75.99,Critical
STU-4425,balanced,7.9,6.4,6.6,97.3,75.0,40,2,0,0,0,0,1.7,2.3,20.7,Low
STU-4426,balanced,7.3,7.4,6.2,83.4,76.3,20,6,0,0,0,0,1.2,1.9,24.15,Low
STU-4427,overworked,5.1,3.5,8.8,72.1,63.5,87,0,0,0,0,0,0.1,2.4,45.84,Moderate
STU-4428,balanced,6.8,5.9,5.1,91.2,84.3,87,4,0,0,0,0,1.3,1.6,30.79,Moderate
STU-4429,struggling,3.0,4.1,2.4,72.9,61.4,5,4,1,0,1,0,0.3,7.4,92.77,Critical
STU-4430,at_risk,2.9,3.7,0.1,34.6,37.3,89,4,0,0,1,1,0.1,7.4,89.06,Critical
STU-4431,balanced,7.3,7.1,5.7,82.1,63.8,44,2,0,0,0,0,0.3,1.2,25.77,Low
STU-4432,high_achiever,6.9,6.5,8.3,94.6,87.8,21,8,0,0,0,0,1.4,0.9,32.63,Moderate
STU-4433,high_achiever,8.3,6.2,6.5,100.0,85.6,71,1,0,0,0,0,1.7,0.5,20.52,Low
STU-4434,struggling,4.6,4.6,0.4,59.2,75.0,81,7,1,1,0,1,0.4,5.7,74.97,High
STU-4435,at_risk,2.7,3.5,3.7,64.3,42.9,8,8,1,0,1,1,0.1,2.8,93.15,Critical
STU-4436,at_risk,2.6,4.4,4.0,34.7,19.9,76,4,0,0,1,1,0.3,4.6,85.08,Critical
STU-4437,balanced,6.7,6.6,7.1,88.9,69.1,53,1,0,1,0,0,1.8,1.9,31.63,Moderate
STU-4438,balanced,8.5,6.8,6.2,78.7,82.4,13,8,0,0,0,0,1.2,2.4,33.65,Moderate
STU-4439,balanced,7.7,6.9,5.4,60.0,69.3,38,7,0,0,0,0,1.6,2.4,30.29,Moderate
STU-4440,balanced,7.4,6.8,6.3,99.7,80.7,83,5,0,0,0,0,0.9,1.8,29.63,Low
STU-4441,at_risk,1.1,2.9,3.1,67.4,45.3,37,8,1,0,0,1,0.0,7.3,92.2,Critical
STU-4442,struggling,4.5,4.4,3.6,51.1,75.0,71,1,0,0,1,0,0.3,5.6,58.53,High
STU-4443,struggling,5.3,2.9,0.9,61.6,75.0,83,8,1,1,0,1,0.7,3.6,75.92,Critical
STU-4444,high_achiever,7.3,6.8,7.6,95.6,75.6,74,0,0,1,0,0,0.5,1.4,30.04,Moderate
STU-4445,struggling,2.3,4.8,2.1,85.0,45.6,46,3,0,0,1,0,0.2,5.2,59.84,High
STU-4446,struggling,4.8,4.9,3.0,65.3,57.1,52,4,1,0,0,0,0.7,8.6,62.02,High
STU-4447,overworked,3.6,5.1,6.4,84.5,71.1,0,0,0,1,0,0,0.5,2.0,59.41,High
STU-4448,balanced,7.7,7.2,3.9,83.4,89.8,2,7,0,0,0,0,1.3,1.9,36.75,Moderate
STU-4449,balanced,6.5,7.7,4.9,90.7,81.4,53,6,1,0,1,0,1.0,1.6,40.6,Moderate
STU-4450,high_achiever,6.3,6.2,7.7,89.5,85.8,90,0,0,1,1,0,0.2,1.0,42.64,Moderate
STU-4451,struggling,2.9,2.9,5.1,68.2,38.9,19,6,0,0,1,1,0.3,3.2,75.46,Critical
STU-4452,overworked,5.8,4.2,10.6,87.0,72.6,78,6,1,1,0,0,0.5,1.0,62.62,High
STU-4453,overworked,5.4,4.1,9.7,85.5,75.1,43,6,0,0,0,0,0.1,2.8,50.35,Moderate
STU-4454,overworked,6.3,4.2,11.1,79.8,81.9,76,8,1,1,0,0,0.0,1.1,63.03,High
STU-4455,balanced,8.7,8.6,4.4,82.4,76.2,44,0,1,0,0,0,1.5,2.3,18.52,Low
STU-4456,at_risk,2.6,1.5,3.2,42.9,23.5,19,0,0,1,1,1,0.2,5.5,99.58,Critical
STU-4457,balanced,6.3,8.8,6.5,92.3,66.8,27,2,0,0,0,0,1.9,1.1,18.03,Low
STU-4458,high_achiever,8.8,6.9,5.5,96.7,87.0,47,7,1,0,0,0,0.8,0.6,33.56,Moderate
STU-4459,balanced,7.0,7.1,3.6,78.7,78.8,59,4,1,0,0,0,2.0,1.7,32.67,Moderate
STU-4460,high_achiever,8.4,6.7,5.8,86.1,88.7,43,2,1,1,0,0,0.8,1.1,35.91,Moderate
STU-4461,struggling,3.8,5.6,2.7,71.6,57.3,43,8,1,0,1,1,0.0,5.2,68.89,High
STU-4462,balanced,6.3,7.4,5.5,67.9,66.0,45,3,0,0,0,1,0.2,1.0,38.54,Moderate
STU-4463,overworked,4.7,5.2,9.5,78.3,80.2,63,6,0,1,0,1,0.3,2.9,56.57,High
STU-4464,balanced,8.3,6.0,4.2,76.4,83.7,51,2,0,1,0,0,0.8,1.4,30.1,Moderate
STU-4465,high_achiever,8.0,7.0,9.0,100.0,88.9,28,7,0,1,0,0,1.1,0.8,38.47,Moderate
STU-4466,struggling,4.3,4.2,4.1,54.4,25.0,29,7,1,0,1,1,0.5,6.8,90.63,Critical
STU-4467,high_achiever,7.8,6.5,7.2,91.7,84.6,74,4,0,0,1,0,1.0,2.2,32.24,Moderate
STU-4468,balanced,7.3,7.5,6.3,89.6,68.9,1,4,1,0,1,0,1.0,1.3,47.79,Moderate
STU-4469,balanced,7.9,6.0,6.0,93.0,73.1,68,8,1,0,0,0,1.3,2.2,35.89,Moderate
STU-4470,balanced,7.4,8.0,4.8,88.7,75.2,46,7,1,0,0,1,0.9,1.7,38.33,Moderate
STU-4471,at_risk,1.6,3.2,2.1,45.5,34.8,75,8,1,1,1,1,0.1,7.3,100.0,Critical
STU-4472,high_achiever,7.6,5.1,6.8,91.8,88.4,61,6,0,1,0,0,1.1,1.7,39.09,Moderate
STU-4473,struggling,3.0,3.2,3.1,52.8,50.6,37,5,1,1,0,0,0.2,5.4,82.12,Critical
STU-4474,high_achiever,8.2,6.8,6.8,90.4,88.0,47,7,1,1,0,0,2.0,0.9,37.39,Moderate
STU-4475,struggling,2.2,4.5,2.5,60.6,53.9,37,0,1,1,0,1,0.2,2.1,74.83,High
STU-4476,overworked,6.8,4.9,8.2,78.9,73.6,77,6,0,0,0,0,0.6,2.9,42.09,Moderate
STU-4477,struggling,1.4,4.1,5.0,50.9,66.6,71,3,1,1,0,1,0.8,6.6,85.59,Critical
STU-4478,struggling,3.3,4.8,1.5,52.6,43.5,59,8,1,1,1,0,0.3,4.2,82.56,Critical
STU-4479,at_risk,3.4,2.8,2.2,41.8,40.3,12,8,1,1,1,1,0.2,8.0,100.0,Critical
STU-4480,overworked,6.1,3.6,7.9,69.8,73.6,10,0,0,0,0,0,0.0,2.5,49.95,Moderate
STU-4481,balanced,5.3,6.1,6.8,87.6,68.2,67,6,1,0,0,0,0.8,0.3,45.62,Moderate
STU-4482,struggling,4.1,6.8,3.2,65.4,62.7,63,6,0,0,1,0,0.8,5.6,51.74,Moderate
STU-4483,overworked,5.5,4.0,8.9,78.5,83.8,31,2,0,0,0,0,0.3,3.1,45.29,Moderate
STU-4484,struggling,5.9,5.3,4.4,73.7,62.0,67,5,1,0,0,1,0.6,8.0,64.98,High
STU-4485,balanced,7.7,6.6,5.9,66.6,81.6,45,6,1,0,0,0,0.8,2.5,42.13,Moderate
STU-4486,balanced,5.7,7.0,4.2,68.2,74.1,29,4,0,0,0,0,1.5,2.3,31.48,Moderate
STU-4487,struggling,1.5,4.6,1.3,44.9,40.0,41,4,0,1,1,0,0.6,5.6,82.05,Critical
STU-4488,overworked,4.2,4.6,7.4,91.6,92.0,7,8,1,0,0,1,0.6,2.8,71.01,High
STU-4489,overworked,3.1,4.2,8.8,74.1,63.8,18,7,1,1,0,1,0.4,1.5,76.23,Critical
STU-4490,at_risk,1.1,4.4,1.6,54.9,44.1,44,6,1,0,1,0,0.1,3.9,80.0,Critical
STU-4491,struggling,4.3,4.6,2.0,77.5,25.0,26,4,1,0,0,1,0.2,3.4,69.96,High
STU-4492,at_risk,3.5,2.1,5.5,51.0,42.6,85,6,1,0,1,1,0.0,6.1,95.71,Critical
STU-4493,balanced,7.4,7.1,5.4,71.0,63.9,66,6,1,1,0,0,1.7,2.3,41.88,Moderate
STU-4494,overworked,4.3,4.8,11.3,65.7,81.3,19,6,0,1,0,0,0.2,1.5,59.98,High
STU-4495,overworked,3.8,3.1,9.6,83.3,82.2,80,3,0,1,0,0,0.6,3.8,62.77,High
STU-4496,struggling,5.1,5.1,5.3,35.4,46.2,61,6,1,0,0,1,0.0,5.8,78.36,Critical
STU-4497,high_achiever,10.0,6.1,7.1,89.0,82.1,12,6,0,0,1,0,0.5,0.8,31.34,Moderate
STU-4498,overworked,6.3,4.6,12.4,65.6,84.8,71,1,0,0,0,0,0.9,3.2,47.48,Moderate
STU-4499,balanced,6.9,8.0,4.6,84.2,74.7,55,4,0,0,0,0,0.8,2.0,25.51,Low
STU-4500,overworked,4.1,5.5,6.2,67.5,65.4,56,8,1,1,0,0,0.5,2.9,61.08,High
STU-4501,at_risk,3.1,3.3,2.6,53.3,31.9,64,0,0,0,0,1,0.0,7.4,81.44,Critical
STU-4502,struggling,5.8,3.1,1.8,55.6,53.2,56,8,1,0,0,0,0.3,6.7,73.93,High
STU-4503,high_achiever,7.8,6.3,7.6,96.3,88.3,69,8,1,1,1,0,0.8,1.1,47.83,Moderate
STU-4504,balanced,7.4,7.5,6.4,91.2,86.8,51,8,0,0,0,1,0.7,2.0,36.16,Moderate
STU-4505,overworked,5.4,4.2,11.7,72.1,48.1,19,3,1,1,1,0,0.4,2.0,73.21,High
STU-4506,balanced,7.7,6.8,5.3,80.3,92.7,50,2,0,0,0,0,1.5,1.0,22.33,Low
STU-4507,overworked,5.5,3.9,6.8,84.0,62.0,51,5,1,0,1,0,0.8,2.2,54.13,Moderate
STU-4508,balanced,4.8,8.0,5.9,78.4,67.9,30,8,1,0,0,0,1.8,1.2,36.79,Moderate
STU-4509,overworked,6.4,6.5,9.2,70.7,68.9,53,4,1,1,1,0,0.7,3.1,53.2,Moderate
STU-4510,overworked,5.7,3.6,10.8,82.2,60.8,51,4,1,1,0,0,0.9,2.5,62.55,High
STU-4511,overworked,5.2,5.0,8.9,70.6,82.3,10,6,1,0,0,0,0.3,1.8,60.71,High
STU-4512,balanced,8.6,7.9,5.0,91.8,75.9,73,6,1,0,1,0,0.9,1.5,35.66,Moderate
STU-4513,struggling,7.1,4.9,2.7,60.5,42.9,89,1,0,0,1,0,0.1,3.7,50.64,Moderate
STU-4514,struggling,4.2,4.3,3.2,71.1,49.2,40,8,0,1,0,1,0.3,4.5,72.79,High
STU-4515,struggling,3.3,5.2,2.4,66.2,58.6,84,6,1,0,0,0,0.6,4.2,58.41,High
STU-4516,balanced,6.4,7.8,8.0,88.7,64.9,3,2,0,0,0,1,1.5,1.2,39.13,Moderate
STU-4517,struggling,4.3,4.9,3.6,54.8,64.7,3,1,0,0,0,1,0.1,6.7,77.55,Critical
STU-4518,balanced,7.4,6.0,4.5,77.9,87.2,11,5,1,0,0,0,1.7,2.3,40.6,Moderate
STU-4519,struggling,4.3,6.0,4.6,62.2,69.8,77,1,1,0,0,0,0.5,5.2,51.29,Moderate
STU-4520,balanced,6.7,6.7,6.0,88.7,63.4,43,1,0,0,0,0,0.4,1.2,27.4,Low
STU-4521,struggling,5.8,4.2,3.9,67.0,39.7,73,6,0,0,0,0,0.7,3.8,55.83,High
STU-4522,struggling,3.8,4.1,1.8,64.4,75.0,0,8,1,0,0,1,0.4,5.2,92.48,Critical
STU-4523,balanced,7.8,7.1,5.4,86.0,60.5,20,8,0,0,0,0,1.2,1.1,28.76,Low
STU-4524,at_risk,1.8,2.8,0.0,64.7,29.9,89,1,0,0,0,1,0.0,9.3,85.79,Critical
STU-4525,struggling,1.0,6.2,6.0,80.7,60.0,9,3,1,0,1,0,0.0,4.7,71.75,High
STU-4526,overworked,4.2,3.9,8.6,79.6,65.6,33,0,1,0,1,0,0.3,2.0,58.53,High
STU-4527,struggling,7.2,4.0,4.0,51.9,61.2,60,7,0,0,1,0,0.2,3.7,59.69,High
STU-4528,overworked,3.5,2.5,10.6,74.3,63.5,0,6,0,1,0,0,1.2,2.8,83.71,Critical
STU-4529,overworked,4.4,5.4,6.9,72.8,69.6,53,2,1,0,0,1,0.5,2.1,51.3,Moderate
STU-4530,high_achiever,8.5,5.3,6.7,88.4,91.1,47,1,0,0,0,0,0.8,1.6,26.66,Low
STU-4531,overworked,2.7,4.9,6.9,81.5,62.7,6,1,1,1,1,0,0.8,2.1,77.23,Critical
STU-4532,struggling,5.8,3.5,4.8,67.6,47.6,82,3,0,0,1,0,0.0,6.7,63.5,High
STU-4533,at_risk,1.7,3.7,3.5,49.7,40.9,41,5,1,0,1,1,0.3,9.3,97.97,Critical
STU-4534,struggling,2.0,2.9,2.5,50.8,31.8,7,6,0,0,0,0,0.9,5.6,87.34,Critical
STU-4535,high_achiever,7.8,5.2,8.4,81.3,88.1,55,8,1,0,0,0,0.3,1.2,47.27,Moderate
STU-4536,struggling,1.5,4.3,4.4,67.6,52.8,2,6,1,0,0,1,0.4,3.9,99.96,Critical
STU-4537,struggling,1.6,5.9,3.8,69.4,61.5,45,0,1,0,0,0,0.5,3.6,53.89,Moderate
STU-4538,overworked,3.3,4.7,10.0,84.1,73.9,54,0,1,1,1,0,0.0,1.8,63.78,High
STU-4539,struggling,2.0,3.5,3.5,79.0,40.6,71,0,1,1,1,0,0.0,3.9,77.41,Critical
STU-4540,overworked,7.3,4.9,7.3,65.7,71.9,89,1,0,0,0,0,0.7,3.7,35.39,Moderate
STU-4541,struggling,4.2,3.3,2.2,50.2,48.0,30,4,1,1,1,0,0.0,8.5,88.91,Critical
STU-4542,overworked,7.0,4.3,12.8,81.4,78.4,51,0,1,1,0,1,0.2,3.0,64.68,High
STU-4543,struggling,3.4,3.2,3.1,58.1,62.4,4,6,0,0,0,0,0.2,1.9,76.02,Critical
STU-4544,high_achiever,8.8,5.3,9.2,98.0,81.2,71,3,0,1,0,0,0.6,1.9,35.23,Moderate
STU-4545,struggling,3.0,2.9,3.5,79.6,56.5,62,4,0,0,1,0,0.6,4.3,61.95,High
STU-4546,balanced,6.0,6.9,4.6,80.7,73.2,2,4,0,1,1,0,1.1,3.1,57.07,High
STU-4547,struggling,6.1,6.7,5.6,61.7,50.5,22,5,1,0,0,0,0.4,4.5,50.45,Moderate
STU-4548,high_achiever,8.0,5.4,7.2,86.0,84.5,49,1,0,0,0,0,1.1,1.2,24.22,Low
STU-4549,at_risk,1.3,4.0,1.2,56.4,38.1,36,7,0,1,1,0,0.1,6.9,86.92,Critical
STU-4550,balanced,7.6,6.7,8.5,72.9,72.1,48,8,0,0,0,0,1.1,1.0,33.83,Moderate
STU-4551,overworked,4.9,2.6,10.5,71.6,69.0,16,7,0,1,0,0,0.6,1.9,61.88,High
STU-4552,at_risk,5.0,1.3,0.1,31.6,59.5,69,6,1,0,1,1,0.0,6.7,94.94,Critical
STU-4553,overworked,6.4,5.0,9.9,90.9,74.4,51,8,0,1,0,0,0.2,2.4,55.6,High
STU-4554,struggling,4.8,4.7,1.4,70.7,62.5,15,6,0,0,1,0,0.4,5.0,59.29,High
STU-4555,overworked,6.8,6.2,9.6,76.7,76.3,5,2,1,1,0,0,0.4,2.2,61.97,High
STU-4556,balanced,6.7,7.2,5.6,89.7,70.1,18,5,0,0,0,0,0.4,1.6,30.36,Moderate
STU-4557,balanced,8.2,6.4,6.2,91.1,81.0,49,0,1,0,0,0,0.9,1.4,30.11,Moderate
STU-4558,balanced,8.8,7.0,5.3,71.0,72.1,49,1,0,0,0,0,0.9,1.8,18.73,Low
STU-4559,overworked,5.0,4.0,10.9,69.4,64.3,1,5,1,0,1,0,0.5,1.8,85.61,Critical
STU-4560,at_risk,3.4,3.5,2.6,12.7,52.8,15,8,0,0,0,1,0.2,6.1,89.31,Critical
STU-4561,overworked,6.5,4.6,10.1,88.5,74.5,29,4,0,1,0,0,0.3,2.4,51.25,Moderate
STU-4562,struggling,5.2,3.1,4.4,67.4,66.0,77,1,1,1,0,1,0.3,4.2,67.0,High
STU-4563,at_risk,1.8,4.7,2.3,46.5,53.5,28,1,0,0,0,0,0.3,4.7,64.64,High
STU-4564,high_achiever,6.5,6.8,7.4,96.7,87.3,3,8,1,0,0,0,0.9,1.3,56.36,High
STU-4565,at_risk,2.6,4.1,0.0,35.6,44.2,25,7,1,0,1,0,0.0,7.3,89.85,Critical
STU-4566,at_risk,1.5,2.8,4.3,53.0,27.1,5,2,1,0,1,0,0.3,7.9,100.0,Critical
STU-4567,balanced,8.2,7.8,6.5,76.6,65.6,62,8,1,0,1,1,0.5,1.4,43.85,Moderate
STU-4568,balanced,6.9,7.0,7.6,79.3,74.6,49,2,1,1,1,0,0.5,3.1,45.41,Moderate
STU-4569,at_risk,1.8,4.2,2.4,70.0,46.6,78,6,1,0,0,1,0.1,8.3,86.04,Critical
STU-4570,high_achiever,7.3,7.2,6.7,90.5,85.9,44,2,0,1,0,0,0.8,1.2,31.75,Moderate
STU-4571,overworked,3.2,3.9,10.5,77.3,79.9,25,7,0,1,0,0,0.5,1.1,61.67,High
STU-4572,high_achiever,8.2,6.7,6.4,89.6,81.6,41,3,1,1,0,0,0.5,0.7,39.13,Moderate
STU-4573,overworked,4.2,5.6,8.6,64.9,65.9,23,8,1,1,0,0,1.0,2.1,61.58,High
STU-4574,balanced,7.4,5.9,7.2,80.0,64.5,67,2,1,0,0,0,1.0,1.7,36.34,Moderate
STU-4575,struggling,3.0,7.0,2.1,69.3,28.3,55,6,1,1,1,1,0.3,5.4,80.14,Critical
STU-4576,at_risk,4.0,3.9,1.5,54.4,30.9,38,5,0,0,1,0,0.4,8.2,78.01,Critical
STU-4577,high_achiever,8.3,5.5,8.8,90.5,91.2,80,7,0,1,0,0,1.3,1.9,37.4,Moderate
STU-4578,overworked,4.1,7.0,7.2,67.0,70.4,71,5,1,0,1,0,0.4,1.8,51.86,Moderate
STU-4579,struggling,5.4,4.5,3.1,61.7,46.0,12,0,1,0,0,1,0.0,5.3,77.64,Critical
STU-4580,overworked,5.3,2.7,8.6,87.1,55.6,33,3,1,0,1,0,0.6,1.8,61.38,High
STU-4581,balanced,6.5,6.1,7.2,88.5,80.2,36,5,0,1,0,0,1.6,2.1,38.11,Moderate
STU-4582,balanced,6.5,8.1,7.0,85.0,72.7,59,4,0,0,0,0,0.7,1.9,27.95,Low
STU-4583,overworked,3.8,6.0,8.8,74.1,58.2,12,1,1,1,0,0,0.2,2.7,66.48,High
STU-4584,struggling,4.4,3.9,1.8,62.7,47.6,74,7,1,1,1,1,0.4,4.3,83.75,Critical
STU-4585,balanced,7.4,7.3,7.0,79.3,79.4,5,3,0,0,1,1,1.9,2.1,44.18,Moderate
STU-4586,high_achiever,7.3,6.0,6.8,90.7,91.4,69,5,1,1,0,0,0.7,1.4,45.69,Moderate
STU-4587,high_achiever,8.0,6.5,7.3,85.4,78.1,11,7,0,0,0,0,0.4,1.5,37.12,Moderate
STU-4588,struggling,5.1,5.9,5.7,63.7,51.2,14,5,1,0,0,0,0.7,3.7,51.96,Moderate
STU-4589,struggling,3.5,4.0,3.6,51.8,56.4,28,8,1,0,1,0,0.1,6.6,78.75,Critical
STU-4590,balanced,7.1,6.7,5.8,89.4,77.1,27,1,0,0,1,0,1.1,2.2,30.56,Moderate
STU-4591,balanced,7.5,7.3,6.3,68.8,72.2,56,0,1,0,0,0,1.4,1.6,28.45,Low
STU-4592,overworked,6.1,5.4,10.2,70.1,55.8,67,3,1,1,0,0,0.6,1.6,54.85,Moderate
STU-4593,high_achiever,7.1,7.3,7.3,92.7,89.1,32,0,0,1,0,0,1.0,1.9,26.71,Low
STU-4594,overworked,3.9,3.9,10.1,83.1,65.3,45,6,1,1,0,0,0.3,3.2,67.37,High
STU-4595,balanced,7.5,6.5,6.8,87.0,63.8,70,2,0,0,0,0,1.1,0.6,26.93,Low
STU-4596,balanced,9.2,5.3,3.8,83.3,74.9,74,3,0,0,0,0,1.0,0.8,26.29,Low
STU-4597,at_risk,3.4,6.0,4.0,28.5,37.9,33,7,1,0,1,1,0.2,4.8,89.11,Critical
STU-4598,balanced,7.9,8.0,6.5,84.3,69.9,1,4,1,0,0,0,0.7,1.9,37.58,Moderate
STU-4599,high_achiever,7.6,7.3,8.6,84.8,83.7,84,0,1,0,0,0,0.8,1.6,27.54,Low
STU-4600,at_risk,1.0,3.4,3.2,49.1,46.1,45,3,1,0,1,1,0.1,8.8,99.89,Critical
STU-4601,balanced,6.4,7.7,6.1,100.0,68.6,66,4,1,0,0,0,1.2,1.2,31.07,Moderate
STU-4602,struggling,4.6,4.7,4.3,68.2,49.2,55,5,0,1,0,0,0.2,3.3,56.69,High
STU-4603,balanced,7.1,7.2,6.4,86.9,87.5,30,7,0,1,1,0,0.8,1.7,38.43,Moderate
STU-4604,struggling,5.9,3.9,5.2,79.4,57.0,28,6,1,0,1,0,0.4,4.9,61.3,High
STU-4605,overworked,4.8,4.9,12.2,67.6,72.0,74,5,0,1,0,0,0.6,2.0,57.88,High
STU-4606,at_risk,1.0,4.8,3.7,46.5,27.4,73,4,0,0,0,1,0.3,3.9,77.39,Critical
STU-4607,balanced,7.1,8.2,6.3,76.8,61.5,26,6,0,0,0,0,1.2,2.0,24.5,Low
STU-4608,balanced,9.0,6.9,2.8,78.7,78.6,59,6,0,0,0,0,1.4,1.7,22.39,Low
STU-4609,struggling,1.0,4.6,3.0,65.0,57.9,54,1,1,0,1,0,0.7,3.4,64.6,High
STU-4610,balanced,6.6,6.4,4.5,93.6,76.2,74,5,0,1,0,0,2.0,1.8,31.84,Moderate
STU-4611,balanced,6.4,7.8,4.1,86.5,72.1,38,2,0,0,0,0,0.8,2.6,24.72,Low
STU-4612,overworked,4.3,4.9,8.7,100.0,80.6,86,7,1,1,1,0,0.2,1.8,62.46,High
STU-4613,high_achiever,7.9,6.0,7.1,81.2,84.8,28,1,1,0,1,0,1.7,1.4,33.61,Moderate
STU-4614,overworked,5.5,4.9,12.8,74.7,58.0,52,4,0,1,1,0,0.4,2.4,61.59,High
STU-4615,overworked,6.6,7.0,8.6,71.1,51.5,11,0,1,1,0,0,0.6,1.5,53.63,Moderate
STU-4616,at_risk,2.0,5.2,0.0,63.3,48.8,32,7,1,0,0,1,0.2,4.0,75.46,Critical
STU-4617,high_achiever,7.9,5.2,8.9,89.3,93.9,73,1,1,0,0,0,1.0,1.9,36.19,Moderate
STU-4618,overworked,5.8,5.1,9.0,69.3,45.0,58,6,0,1,0,1,0.1,2.8,61.6,High
STU-4619,overworked,3.7,3.6,9.8,69.1,82.2,50,1,1,1,0,0,0.6,2.4,64.59,High
STU-4620,balanced,6.4,6.4,6.4,89.3,80.6,86,2,1,1,0,0,1.0,1.6,39.98,Moderate
STU-4621,balanced,8.0,5.4,2.9,66.0,57.9,34,5,0,0,0,0,1.7,2.3,31.31,Moderate
STU-4622,struggling,3.8,6.3,4.3,85.0,50.6,87,7,1,0,0,1,0.1,3.2,61.76,High
STU-4623,struggling,5.4,4.6,3.0,77.1,58.3,87,5,1,0,1,1,0.3,3.7,63.81,High
STU-4624,overworked,6.2,4.2,7.6,73.2,69.5,80,2,0,0,0,0,0.8,1.3,38.35,Moderate
STU-4625,high_achiever,7.6,6.3,8.8,91.4,79.5,43,6,0,1,0,0,1.4,1.8,35.52,Moderate
STU-4626,struggling,2.2,5.0,3.5,56.4,64.7,8,0,0,0,0,0,0.1,5.4,66.32,High
STU-4627,at_risk,2.2,1.7,1.4,50.8,50.0,64,6,1,0,1,0,0.0,9.6,95.11,Critical
STU-4628,at_risk,2.7,3.3,4.0,25.9,43.1,27,3,1,0,0,1,0.1,9.3,97.13,Critical
STU-4629,at_risk,2.9,2.7,2.3,42.5,33.4,25,2,1,0,1,1,0.0,7.0,95.24,Critical
STU-4630,overworked,3.8,3.4,7.9,83.0,74.5,44,6,0,0,0,0,0.6,1.4,50.86,Moderate
STU-4631,high_achiever,7.3,7.2,7.5,87.7,91.2,49,6,0,0,0,0,1.2,0.7,24.99,Low
STU-4632,struggling,2.0,6.5,2.0,84.5,39.2,44,5,0,0,0,0,0.0,6.1,60.23,High
STU-4633,high_achiever,8.2,7.0,6.0,95.2,86.4,40,0,0,1,0,0,0.9,1.4,28.25,Low
STU-4634,high_achiever,8.1,5.0,8.1,95.1,82.7,21,0,1,1,0,0,1.0,1.5,38.36,Moderate
STU-4635,struggling,3.4,4.1,3.3,55.7,60.0,29,4,1,0,0,1,0.1,6.2,77.05,Critical
STU-4636,overworked,7.5,6.7,12.1,66.1,73.4,4,7,1,1,0,0,0.2,4.8,78.79,Critical
STU-4637,struggling,6.1,5.0,0.0,52.6,43.8,51,3,1,0,1,0,0.2,5.3,67.21,High
STU-4638,balanced,4.6,6.8,4.9,93.0,79.7,67,0,0,0,0,0,1.1,1.9,27.01,Low
STU-4639,struggling,5.0,4.0,2.3,77.8,55.3,7,4,1,0,1,0,0.1,3.9,71.19,High
STU-4640,balanced,7.5,7.0,4.1,73.6,69.0,90,4,1,0,0,0,1.1,1.8,32.38,Moderate
STU-4641,high_achiever,7.7,7.8,8.0,96.9,87.8,46,8,1,1,0,0,1.0,1.6,40.84,Moderate
STU-4642,balanced,8.0,6.2,6.4,83.3,60.5,37,6,0,0,0,0,1.2,1.0,28.24,Low
STU-4643,overworked,5.3,3.5,9.4,78.7,77.6,50,6,0,1,0,0,0.3,2.4,56.67,High
STU-4644,high_achiever,7.5,5.3,6.9,94.7,79.4,25,7,1,0,0,0,0.9,1.4,42.64,Moderate
STU-4645,overworked,5.5,5.3,9.5,73.1,58.7,73,4,1,1,1,0,0.3,2.5,62.53,High
STU-4646,high_achiever,9.0,7.2,8.5,80.8,94.5,55,0,1,0,1,0,1.1,1.6,32.53,Moderate
STU-4647,overworked,5.5,3.9,11.7,70.3,60.1,38,8,0,0,0,1,0.3,1.9,62.09,High
STU-4648,overworked,5.4,6.3,10.2,69.4,62.8,25,3,0,1,0,0,0.3,1.9,46.54,Moderate
STU-4649,at_risk,1.4,3.8,1.3,33.7,43.8,57,5,1,1,1,0,0.3,5.7,98.74,Critical
STU-4650,overworked,8.8,5.5,8.8,80.7,57.8,44,2,0,1,1,0,0.1,0.9,41.95,Moderate
STU-4651,overworked,3.7,5.6,8.4,80.8,77.5,60,5,1,1,0,0,0.8,1.9,56.8,High
STU-4652,overworked,6.0,6.3,10.7,91.0,53.4,69,1,1,1,0,0,0.2,3.0,55.48,High
STU-4653,at_risk,2.4,3.0,3.2,18.3,47.5,27,1,1,0,0,0,0.1,5.2,86.01,Critical
STU-4654,balanced,6.8,7.0,5.4,88.0,76.3,38,1,0,0,0,0,0.4,1.0,24.61,Low
STU-4655,struggling,4.7,5.2,6.0,49.8,67.7,64,7,0,0,1,0,0.0,4.8,61.71,High
STU-4656,balanced,7.4,6.8,5.6,72.1,81.9,8,0,0,0,0,0,1.3,2.0,25.96,Low
STU-4657,struggling,3.5,5.1,5.9,45.3,34.7,54,4,0,0,1,0,0.4,4.3,68.75,High
STU-4658,balanced,7.2,7.5,5.2,72.3,68.7,82,4,1,0,0,0,1.1,1.0,32.15,Moderate
